id,id_sessao,proposicao_id,data,resumo,obj_votacao
292,795,116898,2003-06-11 19:38:00,"Verificação de votação solicitada pelo Sr. Dep.Murilo Zauith, na qualidade de Líder do PFL..
Sim: 99; Não: 289;Abst.: 2; Total: 390.
Rejeitada a Emenda de Plenário nº 4",EMENDA DE PLENÁRIO Nº 4
2353,796,104464,2003-06-12 16:58:00,"Aprovado o Substitutivo da Comissão de Finanças e Tributação, ressalvado o Destaque. 
Sim: 288; Abst: 1; Total: 289.",SUBSTITUTIVO DA COMISSÃO DE FINANÇAS
1053,796,119684,2003-06-12 17:39:00,,EMENDA DE PLENÁRIO Nº 1
1054,796,119684,2003-06-12 18:04:00,"Suprimido o § 2º do art. 1º do Substitutivo, objeto do Requerimento de DVS da Bancada do PT.
Sim: 2 ; Não: 265 ; Abst.: 2 ; Total: 269.","DVS PT - §2, ART. 1º"
852,801,20125,2003-06-25 19:29:00,"Verificação de votação solicitada pelo Sr. Dep. Roberto Jefferson, Líder do PTB.
Sim: 332; Não: 69; Abst.: 4; Total: 405. Aprovado o Substitutivo.",SUBSTITUTIVO
936,719,14692,2003-07-02 19:11:00,"Aprovado o Substitutivo da Comissão de Constituição e Justiça e de Redação, em primeiro turno.
Sim: 403; Não: 0; Abst. 0; Total: 403",SUBSTITUTIVO
555,727,121433,2003-07-29 17:41:00,,REQUERIMENTO DE RETIRADA DE PAUTA
556,728,121433,2003-07-29 20:33:00,"Verificação de votação solicitada pelo Sr. Dep. Sarney Filho, Líder do PV, com apoiamento do Sr. Dep. Renato Casagrande, na qualidade de Líder do PSB.
Sim: 334; Não: 56; Abst.: 2; Total: 392
Aprovada a Medida Provisória",MEDIDA PROVISÓRIA
19,730,19706,2003-07-30 17:31:00,,REQUERIMENTO DE URGÊNCIA
20,730,66837,2003-07-30 17:48:00,,REQUERIMENTO DE URGÊNCIA
1934,730,126143,2003-07-30 18:02:00,,REQUERIMENTO DE URGÊNCIA
937,730,14692,2003-07-30 18:54:00,"Aprovada a Proposta de Emenda à Constituição nº 306-C, de 2000, em 2º turno.
Sim: 395; Não: 0; Abst.: 0; Total: 395.",SEGUNDO TURNO
1348,731,125572,2003-07-31 13:26:00,"Verificação de votação solicitada pelo Sr. Dep. Alberto Goldman. 
Sim: 9; Não: 270; Abst.: 1; Total: 280. 
Rejeitado o Requerimento.  DCD 01 08 03 PÁG 36098 COL 01.",REQUERIMENTO DE RETIRADA DE PAUTA
1349,732,125572,2003-07-31 17:37:00,"Prejudicada a verificação de votação do Requerimento por falta de ""quorum"".",REQUERIMENTO DE RETIRADA DE PAUTA
496,805,113716,2003-08-05 00:23:00,"Aprovada a Emenda Aglutinativa Substitutiva Global nº 4, ressalvados os Destaques e as demais Emendas Aglutinativas.  
Sim: 358; Não: 126; Abst.: 9; Total: 493.",EMENDA AGLUTINATIVA GLOBAL Nº 4
497,805,113716,2003-08-05 00:59:00,"Verificação de votação solicitada pelo Sr. Dep. José Carlos Aleluia, Líder do PFL. 
Sim: 308; Não: 125; Abst.: 4; Total: 437. 
Aprovado o Requerimento.",REQUERIMENTO DE VOTAÇÃO EM GLOBO - DESTAQUES
493,803,113716,2003-08-05 12:19:00,"Verificação de votação do Requerimento solicitada pelo Dep. Alberto Goldan, na qualidade de Líder do PSDB.
Sim: 98; Não: 224; Abst.: 11; Total: 333.
Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DA PAUTA
494,804,113716,2003-08-05 17:54:00,"Verificação de votação solicitada pelo Sr. Dep. Rodrigo Maia, na qualidade de Líder do PFL..
Sim: 236; Não: 154; Abst.: 8; Total: 398.
Aprovado o Requerimento.",REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
495,805,113716,2003-08-05 22:35:00,"Verificação de votação solicitada pelo Sr. Dep. José Carlos Aleluia, Líder do PFL.
Sim: 39; Não: 268; Abst.: 5; Total: 312
Rejeitado o Requerimento.",REQUERIMENTO VOTAÇÃO POR PARTES
501,807,113716,2003-08-06 00:19:00,"Aprovada a Emenda Aglutinativa nº 7, com as alterações feitas em Plenário, em face do acordo entre os Srs. Líderes.   Sim: 481; Não: 10; Abst.: 2: Total: 493.",EMENDA AGLUTINATIVA Nº 7
502,807,113716,2003-08-06 02:26:00,Mantido o dispositivo. Sim: 326; Não: 163; Abst. 1; Total: 490.,"DVS Nº 7 ART. 40, CAPUT E § 18 DA CF, DO ART. 1º  E DO ART.  4º  DA EMEN AGLUT 4"
498,807,113716,2003-08-06 22:12:00,"Verificação de votação solicitada pelo Sr. Dep. Ronaldo Caiado, na qualidade de Líder do PFL.
Sim: 247; Não: 19; Abst.: 1; Total: 267
Aprovado o Requerimento.",REQUERIMENTO DE INVERSÃO DA PAUTA
499,807,113716,2003-08-06 23:07:00,"Rejeitada a Emenda Aglutinativa nº 1.
Sim: 76; Não: 378; Abst.: 4; Total: 458.",EMENDA AGLUTINATIVA Nº 1
500,807,113716,2003-08-06 23:18:00,"Rejeitada a Emenda Aglutinativa nº 3.
Sim: 54; Não: 356; Abst. 1; Total: 411.",EMENDA AGLUTINATIVA Nº 3
503,808,113716,2003-08-07 03:33:00,,EMENDA AGLUTINATIVA Nº 8
504,808,113716,2003-08-07 03:57:00,"Prejudicada a solicitação de verificação de votação por falta de ""quorum"".",REQUERIMENTO DE PREFERÊNCIA PARA O DVS Nº 9
871,810,124115,2003-08-12 11:59:00,"Verificação de votação solicitada pelo Dep. Alberto Goldman, na qualidade de Líder do PSDB.
Sim: 51; Não: 266; Abst.: 1; Total: 318.
Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DA PAUTA
872,810,124115,2003-08-12 14:01:00,"Verificação de votação solicitada pelo Sr. Dep. Pauderney Avelino, na qualidade de Líder do PFL. 
Sim: 243; Não: 32; Abst.: 1: Total 276.
Aprovado o Requerimento.",REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
873,811,124115,2003-08-12 15:24:00,"Verificação de votação solicitada pelo Sr. Dep. José Carlos Aleluia, Líder do PFL.
Sim: 13; Não: 248; Abst. 0;  Total: 261. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DA PAUTA
874,811,124115,2003-08-12 17:27:00,"Verificação de votação solicitada pelo Sr. Dep. Moroni Torgan, na qualidade de Líder do PFL.
Sim: 270; Não: 91; Abst. 0; Total: 361. Mantida a expressão.","DVS PFL - EXPRESSÃO ""E DE OUTRAS EMPRESAS PRIVADAS"" § 2º  INCISO 2º ART 1º - PLV"
2137,811,124116,2003-08-12 19:12:00,"Verificação de votação solicitada pelo Sr. Dep. Moroni Torgan, na qualidade de Líder do PFL.
Sim: 57; Não: 318; Abst. 0; Total: 375
Rejeitado o Requerimento.",REQUERIMENTO DE PRAZO PARECER
505,813,113716,2003-08-13 16:15:00,"Verificação de votação solicitada pelo Sr. Dep. José Carlos Aleluia, Líder do PFL.
Sim: 98  Não: 336  Abst.: 0 Total: 434. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DE PAUTA
506,814,113716,2003-08-13 19:37:00,"Mantida a expressão.
Sim: 436; Não: 3; Abst.: 19; Total: 458.","DVS Nº 2 PTB -  EXPRESSÃO ""PERCEBIDOS CUMULATIVAMENTE OU NÃO"""
507,814,113716,2003-08-13 20:36:00,"Mantida a expressão.
    Sim: 403; Não: 27; Abst.: 34; Total: 464.","DVS Nº 3  -  EXPRESSÃO ""OU DE QUALQUER NATUREZA"""
508,814,113716,2003-08-13 22:06:00,Mantido o texto. Sim: 361; Não: 104; Abst.: 9; Total: 474.,DVS Nº 9 - § 7º  DO ART. 40
509,814,113716,2003-08-13 22:58:00,Aprovada a Emenda Aglutinativa nº  11. Sim: 444; Não: 7; Abst. 10; Total: 461.,EMENDA AGLUTINATIVA Nº 11
2057,816,20969,2003-08-19 17:19:00,"Verificação de votação do Requerimento solicitada pelo Dep. José Carlos Aleluia, Líder do PFL, que resultou em: Sim: 28; Não: 268; Abst.: 2; Total: 298, logo, REJEITADO O REQUERIMENTO.",REQUERIMENTO DE RETIRADA DE PAUTA
2058,817,20969,2003-08-19 20:48:00,"Verificação de votação do Requerimento solicitada pelo Dep. José Carlos Aleluia, Líder do PFL, que resultou em: Sim: 21; Não: 319; Abst.: 1; Total: 341, logo, REJEITADO O REQUERIMENTO.",REQUERIMENTO DE RETIRADA DE PAUTA
510,820,113716,2003-08-26 17:58:00,"Verificação de votação solicitada pelo Sr. Dep. Ronaldo Caiado, na qualidade de Líder do PFL..
Sim: 25; Não: 338; Abst.: 4; Total: 367. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DA PAUTA
511,821,113716,2003-08-27 11:38:00,"Verificação de votação solicitada pelo Sr. Dep. Onyx Lorenzoni, na qualidade de Líder do PFL. 
Sim: 11; Não: 270; Abst.: 2; Total: 283. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DE PAUTA
512,821,113716,2003-08-27 14:17:00,"Verificação de votação solicitada pelo Dep. Moroni Torgan, na qualidade de Líder do PFL.
Sim: 266; Não: 22; Abst.:0; Total: 288.
Aprovado o Requerimento.",REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
513,822,113716,2003-08-27 16:39:00,"Verificação de votação solicitada pelo Sr. Dep. Moroni Torgan, na qualidade de Líder do PFL. 
Sim: 46; Não: 286; Abst.: 1: Total: 333. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DA PAUTA
514,822,113716,2003-08-27 19:24:00,"Aprovada a Proposta de Emenda à Constituição nº 40, de 2003, em 2º turno, ressalvados os destaques.
Sim: 357; Não: 123; Abst.: 6; Total: 486.",SEGUNDO TURNO
1372,824,126040,2003-08-28 17:30:00,"Verificação de votação solicitada pelo Sr. Dep. José Carlos Aleluia, Líder do PFL.
Prejudicada a verificação de votação por falta de ""quorum"".",REQUERIMENTO DE RETIRADA DE PAUTA
1098,826,113717,2003-09-02 18:14:00,Rejeitado o Requerimento. Sim: 24; Não: 274; Abst.: 2; Total: 300,REQUERIMENTO DE RETIRADA DE PAUTA
1099,826,113717,2003-09-02 21:12:00,Aprovado o Requerimento. Sim: 286; Não: 19; Abst.: 1; Total: 306.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
1100,828,113717,2003-09-03 17:37:00,"Verificação da votação do Requerimento solicitada pelo Dep. Professor Luizinho, com o devido apoio regimental, em face do resultado proglamado pela Mesa: ""Rejeitado o Requerimento"". passando-se à sua votação pelo processo nominal. Prejudicada por falta de ""quorum"" (OBSTRUÇÃO).",REQUERIMENTO DE RETIRADA DE PAUTA
1101,830,113717,2003-09-04 02:27:00,,EMENDA AGLUTINATIVA SUBSTITUTIVA GLOBAL Nº 27
1102,834,113717,2003-09-10 13:37:00,Rejeitado o Requerimento. Sim: 14; Não: 321; Abst. 1; Total: 336.,REQUERIMENTO DE RETIRADA DA PAUTA
1103,835,113717,2003-09-10 17:24:00,Rejeitado o Requerimento. Sim: 13; Não: 285; Abst.: 1; Total: 299.,REQUERIMENTO DE RETIRADA DE PAUTA
1104,835,113717,2003-09-10 18:52:00,"Rejeitados em globo os Requerimentos de Destaques Simples, excetuados os referentes às Emendas de nºs 101, 169, 204, 233, 241, 279, 384, 391 e 406 apresentadas na Comissão Especial . Sim:  32; Não: 314; Abst.: 5; Total: 351.
DCD 11 09 03 PAG 46215 COL 02.","DEST. SIMPLES EM GLOBO  EXCETO REF. EMEND.101,169,204,233, 241,279,384,391,406"
1105,835,113717,2003-09-10 20:05:00,"Mantidos os dispositivos.
Sim: 346; Não: 97; Abst.: 0; Total: 443.",DVS PFL -  § 2º ART. 155 E  ART. 90
1106,836,113717,2003-09-10 21:32:00,Rejeitado o Requerimento. Sim: 12; Não: 259; Abst.: 0; Total: 271.,REQUERIMENTO DE RETIRADA DE PAUTA
1107,836,113717,2003-09-10 22:39:00,"Aprovada a Emenda Aglutinativa Nº 49, com as alterações feitas em Plenário.
Sim: 370; Não: 44; Abst. 1; Total: 415.",EMENDA AGLUTINATIVA Nº 49
1108,836,113717,2003-09-10 23:03:00,Aprovado o Requerimento. Sim: 255; Não: 18; Abst.: 3; Total: 276.,"REQUERIMENTO DEPREFERÊNCIA PARA DVS NºS 7,6,1,2,4,8 E 5"
1109,836,113717,2003-09-10 23:37:00,"Mantido o dispositivo.
 Sim: 334; Não: 82; Abst. 0; Total: 415.",DVS  Nº 7 PSDB - ARTIGO 91 - ADCT
2017,839,127970,2003-09-15 00:00:00,"Verificação de votação solicitada pelo Sr. Dep. Antonio Carlos Magalhães Neto, na qualidade de Líder do PFL.
Sim: 32; Não: 228; Abst.: 0; Total: 260. Rejeitada a Emenda nº 33.",DVS PFL - EMENDA Nº 33
1740,839,127989,2003-09-15 01:15:00,Encerrada a sessão em face da não conclusão da verificação da votação do Requerimento por falta de quorum (obstrução).,REQUERIMENTO DO ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO DA VOTAÇÃO
2014,838,127970,2003-09-15 20:21:00,"Verificação de votação solicitada pelo Sr. Dep. Rodrigo Maia, na qualidade de Líder do PFL.
Sim: 16; Não: 260; Abst.: 1; Total: 277. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DE PAUTA
2015,838,127970,2003-09-15 21:55:00,"Verificação de votação solicitada pelo Sr. Dep. Rodrigo Maia, na qualidade de Líder do PFL. 
Sim: 265; Não: 11; Abst.: 0; Total: 276. Aprovado o Requerimento.",REQUERIMENTO DO ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO DA VOTAÇÃO
2016,838,127970,2003-09-15 23:09:00,"Verificação de votação solicitada pelo Sr. Dep. Rodrigo Maia, na qualidade de Líder do PFL.
Sim: 65; Não: 209; Abst.: 0; Total: 274. Rejeitada a Emenda nº 6.",DVS PFL - EMENDA Nº 6
1741,840,127989,2003-09-16 13:52:00,"Verificação de votação solicitada pelo Sr. Dep. Murilo Zauith, na qualidade de Líder do PFL.
Sim: 6; Não: 253; Abst. 0; Total: 259. Rejeitado o Requerimento.",REQUERIMENTO DE RETIRADA DE PAUTA
1742,840,127989,2003-09-16 15:55:00,"Verificação de votação solicitada pelo Sr. Dep. Moroni Torgan, na qualidade de Líder do PFL.
Sim: 59; Não: 243; Abst.: 2; Total:  305.
Rejeitada a Emenda nº 2.",DVS - PFL - EMENDA Nº 2
1110,841,113717,2003-09-16 18:22:00,Rejeitado o Requerimento. Sim: 5; Não: 281; Abst.: 0; Total: 286.,REQUERIMENTO DE RETIRADA DE PAUTA
1111,841,113717,2003-09-16 19:05:00,"Suprimido o dispositivo.
Sim: 10; Não: 339; Abst.: 0; Total: 349.",DVS Nº 8 PT - § ÚNICO DO ART 98 (ART. 3º DA EMENDA AGLUTINATIVA)
1112,841,113717,2003-09-16 19:45:00,"Mantido o dispositivo.
Sim: 345; Não: 98; Abst.: 0; Total: 443.",DVS Nº 6 PRONA - ART 76 DO ADCT
1113,841,113717,2003-09-16 20:46:00,"Mantido o dispositivo.
Sim: 334; Não: 88; Abst.: 0; Total: 422.",DVS Nº 1 PSDB - INCISO II DO § 2º DO ART. 149 DA CF (ART 1º DA EMENDA AGLUTI)
1114,841,113717,2003-09-16 21:36:00,"Suprimido o dispositivo. 
Sim: 280; Não: 137; Abst. 1; Total: 418.",DVS Nº 2 PFL - § 1º DO ART. 155 DA CF (ART 1º DA EMENDA AGLUTINATIVA)
1115,841,113717,2003-09-16 22:30:00,"Mantido o dispositivo. 
Sim: 334; Não: 80; Abst.: 0; Total: 414.",DVS Nº 4 PFL - INCISO IV DO ART. 195 DA CF (ART 1º DA EMENDA AGLUTINATIVA)
1116,841,113717,2003-09-16 23:07:00,,DVS Nº 5 PSDB - § 5º DO ART. 239 DA CF (ART 1º DA EMENDA AGLUTINATIVA)
1117,842,113717,2003-09-17 15:42:00,Rejeitada a Emenda. Sim: 67; Não: 241; Abst.: 0; Total: 308.,EMENDA AGLUTINATIVA Nº 61
1118,842,113717,2003-09-17 16:14:00,Rejeitada a Emenda: Sim: 83; Não: 246; Abst.: 2; Total: 331.,EMENDA AGLUTINATIVA Nº 69
1119,842,113717,2003-09-17 16:38:00,Rejeitada a Emenda. Sim: 78; Não: 244; Abst.: 1; Total: 323.,EMENDA AGLUTINATIVA Nº 72
1120,842,113717,2003-09-17 16:50:00,Rejeitada a Emenda. Sim: 68; Não: 245; Abst.: 0; Total: 313.,EMENDA AGLUTINATIVA Nº 60
1121,842,113717,2003-09-17 17:01:00,Rejeitada a Emenda. Sim: 71; Não: 268; Abst.: 1; Total: 340.,EMENDA AGLUTINATIVA Nº 71
1122,842,113717,2003-09-17 17:18:00,Rejeitada a Emenda. Sim: 76; Não: 281; Abst.: 1; Total: 358.,EMENDA AGLUTINATIVA Nº 64
1123,842,113717,2003-09-17 17:37:00,Rejeitada a Emenda. Sim: 86; Não: 301; Abst.: 0; Total: 387.,EMENDA AGLUTINATIVA Nº 68
1124,846,113717,2003-09-24 18:10:00,Rejeitado o Requerimento. Sim: 39; Não: 224; Abst.: 0; Total: 263.,REQUERIMENTO DE RETIRADA DE PAUTA
1125,846,113717,2003-09-24 19:26:00,Aprovado o Requerimento. Sim: 252; Não: 41; Abst.: 0; Total: 293.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
1126,846,113717,2003-09-24 20:43:00,Rejeitado o Requerimento. Sim: 38; Não: 253; Abst.: 0; Total: 291.,VOTAÇÃO ARTIGO POR ARTIGO
1127,847,113717,2003-09-24 21:25:00,Rejeitado o Requerimento. Sim: 41; Não: 266; Abst.: 0; Total: 307.,REQUERIMENTO DE RETIRADA DE PAUTA
1128,847,113717,2003-09-24 21:41:00,"Aprovada esta Proposta de Emenda à Constituição nº 41, de 2003, em segundo turno, ressalvados os Destaques. Sim: 346; Não: 92; Abst. 0: Total: 438.",SEGUNDO TURNO
1129,847,113717,2003-09-24 22:47:00,Mantido o dispositivo. Sim: 330; Não: 84; Abst.: 0; Total: 414.,"DVS Nº 1 PFL - ART. Nº 155, INCISO III"
1130,847,113717,2003-09-24 23:50:00,Mantido o dispositivo. Sim: 336; N: 80; Abst.: 1; Total: 417.,DVS Nº 4  PFL - ART. Nº 91 DO ADCT
727,849,124899,2003-10-01 17:30:00,,REQUERIMENTO DE URGÊNCIA
1350,850,125572,2003-10-08 18:21:00,"Prejudicada a verificação de votação solicitada pelo Dep. Antonio Carlos Magalhães Neto, na qualidade de Líder do PFL, por falta de quorum.",REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO
1351,854,125572,2003-10-15 17:58:00,"Verificação de votação solicitada pelo Deputado José Carlos Aleluia, Líder do PFL.
Sim: 38; Não: 218;  Abst.: 1; Total: 257. Rejeitado o Requerimento.",REQUERIMENTO DE ADIAMENTO DE VOTAÇÃO POR DUAS SESSÕES
1352,854,125572,2003-10-15 19:19:00,"Verificação de votação solicitada pelo Sr. Dep. Antonio Carlos Magalhães Neto, na qualidade de Líder. 
Sim: 77; Não: 224; Abst.: 0; Total: 301. Rejeitado o Parecer.",PARECER DA COMISSÃO DE FINANÇAS À EMENDA AGLUTINATIVA
1353,854,125572,2003-10-15 19:35:00,"Aprovada a Emenda Aglutinativa Substitutiva Global de nº 1, ressalvados os Destaques. Sim: 316; Não: 3; Abst.: 0; Total: 319.",EMENDA AGLUTINATIVA  SUBSTITUTIVA GLOBAL Nº 1
1354,854,125572,2003-10-15 20:06:00,"Mantido o dispositivo.
Sim: 276; Não: 40; Abst.: 4; Total: 320.",DVS PFL - PARÁGRAFO 2º DO ART. 133
1355,855,125572,2003-10-15 20:45:00,"Mantido o dispositivo.
Sim: 268; Não: 74; Abst.: 7; Total: 349.",DVS PL - ART. 185
1926,855,20846,2003-10-15 22:01:00,"Verificação de votação solicitada pelo Sr. Deputado José Carlos Aleluia. 
Sim: 245; Não: 24; Abst.: 7; Total: 276. Aprovada a Nova Subemenda Substitutiva de Plenário.",SUB-EMENDA SUBSTITUTIVA
1131,859,125878,2003-10-23 14:15:00,"Verificação de votação solicitada pelo Dep. Arnaldo Faria de Sá, na qualidade de Líder do PTB. Sim: 8; Não: 228; Abst.: 1; Total: 237. Prejudicada a verificação da votação do Requerimento por falta de ""quorum"".",REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO
